featurecla,scalerank,min_zoom,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle,long,lat
Land,"0",0.0,"141","0","0","141",214.80981960568045,244.01892546717443,128.633,40.190
Land,"0",0.0,"142","0","0","142",215.49575855965207,247.19112625960193,127.968,40.026
Land,"0",0.0,"143","0","0","143",216.00617861363543,211.19940756634080,127.534,39.757
Land,"0",0.0,"144","0","0","144",216.44030148039317,205.35391974640609,127.502,39.324
Land,"0",0.0,"145","0","0","145",216.60086664865523,169.39309259106838,127.385,39.214
Land,"0",0.0,"146","0","0","146",217.03063919064911,119.99303011261736,127.783,39.051
Land,"0",0.0,"147","0","0","147",217.74696011250015,135.78202853167303,128.350,38.612
Land,"0",0.0,"148","0","0","148",219.20884237913992,151.45046235796968,129.213,37.432
Land,"0",0.0,"149","0","0","149",219.90272285282217,169.35195432929459,129.461,36.784
Land,"0",0.0,"150","0","0","150",221.05497101806185,197.02488307921405,129.468,35.632
Land,"0",0.0,"151","0","0","151",221.72131810363996,236.23335310853784,129.091,35.083
Land,"0",0.0,"152","0","0","152",222.64703026198509,250.30278169490529,128.186,34.891
Land,"0",0.0,"153","0","0","153",223.54767264663164,253.57324143336709,127.386,34.476
Land,"0",0.0,"154","0","0","154",224.45249073466880,306.48354578077334,126.486,34.390
Land,"0",0.0,"155","0","0","155",225.00846758470357,1.14232601591714,126.374,34.935
Land,"0",0.0,"156","0","0","156",225.78104920381799,355.44285597569001,126.559,35.685
Land,"0",0.0,"157","0","0","157",226.91177869046993,27.11272043977500,126.117,36.726
Land,"0",0.0,"158","0","0","158",227.67342549823996,19.26325817298050,126.860,36.894
Land,"0",0.0,"159","0","0","159",228.76996880268169,306.35640902484141,126.175,37.750
Land,"0",0.0,"160","0","0","160",229.29156889161459,252.04353035440104,125.689,37.940
Land,"0",0.0,"161","0","0","161",229.51497037883712,233.43766415652175,125.568,37.752
Land,"0",0.0,"162","0","0","162",229.81963113810303,301.80032916324296,125.275,37.669
Land,"0",0.0,"163","0","0","163",230.01106971298660,319.43843737978011,125.240,37.857
Land,"0",0.0,"164","0","0","164",230.28582648376559,295.06994420994357,124.981,37.949
Land,"0",0.0,"165","0","0","165",230.59831537922295,346.27063169446768,124.712,38.108
Land,"0",0.0,"166","0","0","166",231.11676067538579,47.71031953154314,124.986,38.549
Land,"0",0.0,"167","0","0","167",231.38019243301596,18.78450118820841,125.222,38.666
Land,"0",0.0,"168","0","0","168",231.58352934994764,359.61899873705136,125.133,38.849
Land,"0",0.0,"169","0","0","169",232.17948018178035,1.68075579636068,125.387,39.388
Land,"0",0.0,"170","0","0","170",232.35577974196735,309.35369901216166,125.321,39.552
Land,"0",0.0,"171","0","0","171",232.94944623939961,290.08884757734245,124.737,39.660
Land,"0",0.0,"172","0","0","172",233.49217517654253,278.93819523246731,124.266,39.929
Land,"0",0.0,"173","0","0","173",234.92007914807627,247.92116422033817,122.868,39.638
Land,"0",0.0,"174","0","0","174",235.79207628409424,246.68182087133172,122.132,39.170
Land,"0",0.0,"175","0","0","175",236.90297352791359,332.34507828696854,121.055,38.898
Land,"0",0.0,"176","0","0","176",237.60805590348801,10.33206819778795,121.586,39.361
Land,"0",0.0,"177","0","0","177",238.05011051343496,10.71109392098504,121.377,39.750
Land,"0",0.0,"178","0","0","178",239.08875761957853,2.22108958226561,122.169,40.422
Land,"0",0.0,"179","0","0","179",239.83277076920521,281.36484279486075,121.641,40.946
Land,"0",0.0,"180","0","0","180",240.77333766686249,243.16314286802441,120.769,40.594
Land,"0",0.0,"181","0","0","181",242.09930764108464,231.01314622029287,119.640,39.898
Land,"0",0.0,"182","0","0","182",242.99189461413508,245.42756308719933,119.023,39.252
Land,"0",0.0,"183","0","0","183",243.97384411529049,247.37017710894773,118.043,39.204
Land,"0",0.0,"184","0","0","184",244.66510265661128,184.80600957429769,117.533,38.738
Land,"0",0.0,"185","0","0","185",245.52235449569272,121.70651238543422,118.060,38.062
Land,"0",0.0,"186","0","0","186",246.35727265617876,138.54538860977758,118.878,37.897
Land,"0",0.0,"187","0","0","187",246.80730427102748,143.00106211730790,118.912,37.448
Land,"0",0.0,"188","0","0","188",247.65066354717044,83.87675785240388,119.703,37.156
Land,"0",0.0,"189","0","0","189",248.97939876415845,85.58979093688470,120.823,37.870
Land,"0",0.0,"190","0","0","190",249.94886016702532,103.01698358675156,121.711,37.481
Land,"0",0.0,"191","0","0","191",250.59601147327169,127.57434852487538,122.358,37.455
Land,"0",0.0,"192","0","0","192",251.14434492065769,210.81644618198351,122.520,36.931
Land,"0",0.0,"193","0","0","193",252.58742629153360,239.85680100423963,121.104,36.651
Land,"0",0.0,"194","0","0","194",253.30134290922351,231.79632184367421,120.637,36.112
Land,"0",0.0,"195","0","0","195",254.39549771674291,229.48483703383411,119.665,35.610
Land,"0",0.0,"196","0","0","196",255.26357746991053,166.65083795637375,119.151,34.910
Land,"0",0.0,"197","0","0","197",256.47189387883174,137.63513110069880,120.227,34.360
Land,"0",0.0,"198","0","0","198",257.53125505672330,152.31620107317863,120.620,33.377
Land,"0",0.0,"199","0","0","199",258.63134662434061,142.46519567451364,121.229,32.460
Land,"0",0.0,"200","0","0","200",259.65643796082759,159.88435658596921,121.908,31.692
Land,"0",0.0,"201","0","0","201",260.39965597101383,213.87156887755657,121.892,30.949
Land,"0",0.0,"202","0","0","202",261.08406360081227,201.17238022085763,121.264,30.676
Land,"0",0.0,"203","0","0","203",261.66868406187609,136.82499872410631,121.503,30.143
Land,"0",0.0,"204","0","0","204",262.33411832666116,154.24200891275510,122.092,29.833
